Category,Company,Slogan,Logo_Link,Logo_File,r,g,b
food,Green & Black's,Bring Milk Chocolate Out Of Its Shell.,https://www.sloganlist.com/upfile/201810/2018100756210973.jpg,images/food/Green_&_Black's.jpg,208,208,208
food,Nestles,"Nestle. Good Food, Good Life.",https://www.sloganlist.com/upfile/201810/2018100606543818.png,images/food/Nestles.png,148,156,164
food,Dannon Yogurt,Love it for life.,https://www.sloganlist.com/upfile/201809/2018093057857933.png,images/food/Dannon_Yogurt.png,211,171,185
food,Ralston Purina,All you add is love.,https://www.sloganlist.com/upfile/201809/2018093044207329.png,images/food/Ralston_Purina.png,237,197,199
food,Pringles,"Once you pop, you can't stop.",https://www.sloganlist.com/upfile/201903/2019030901951525.png,images/food/Pringles.png,142,121,41
food,M&M'S,"Melts in Your Mouth, Not in Your Hands.",https://www.sloganlist.com/upfile/201912/2019120959757129.png,images/food/M&M'S.png,79,35,21
food,Heinz,Good Food Every Day.,https://www.sloganlist.com/upfile/201809/2018092372172761.png,images/food/Heinz.png,252,4,4
restaurant,Applebee's,Together is good.,https://www.sloganlist.com/upfile/201812/2018122737572953.png,images/restaurant/Applebee's.png,205,27,59
restaurant,Taco Bell,Think outside the bun,https://www.sloganlist.com/upfile/202103/2021030179915977.png,images/restaurant/Taco_Bell.png,89,43,117
restaurant,Nirula's,Do it your way,https://www.sloganlist.com/upfile/202103/2021032339090405.png,images/restaurant/Nirula's.png,227,24,30
restaurant,California Fish Grill,Liberating the Love of Seafood,https://www.sloganlist.com/upfile/202011/2020112301528630.png,images/restaurant/California_Fish_Grill.png,140,188,188
restaurant,Cousins Subs,"Better Bread, Better Subs",https://www.sloganlist.com/upfile/202011/2020112301333366.png,images/restaurant/Cousins_Subs.png,167,40,48
restaurant,In-N-Out Burger,Quality you can taste,https://www.sloganlist.com/upfile/202011/2020112285471729.png,images/restaurant/In-N-Out_Burger.png,251,240,4
restaurant,Yogurtland,get real,https://www.sloganlist.com/upfile/202011/2020112284481817.png,images/restaurant/Yogurtland.png,147,7,81
restaurant,Shipley Do-Nuts,Make Life Delicious,https://www.sloganlist.com/upfile/202011/2020112280900881.png,images/restaurant/Shipley_Do-Nuts.png,153,122,109
restaurant,Greco Pizza Restaurant,"three ten, thirty thirty",https://www.sloganlist.com/upfile/202009/2020091000127678.png,images/restaurant/Greco_Pizza_Restaurant.png,54,146,201
restaurant,Smitty's,Canada's Family Restaurant.,https://www.sloganlist.com/upfile/202009/2020090985892321.png,images/restaurant/Smitty's.png,236,28,36
restaurant,East Side Mario's,"Hey, budda boom budda bing",https://www.sloganlist.com/upfile/202009/2020090983859201.png,images/restaurant/East_Side_Mario's.png,227,217,196
restaurant,Cicis,Beyond Pizza,https://www.sloganlist.com/upfile/202009/2020090984096513.png,images/restaurant/Cicis.png,222,196,185
restaurant,Chooks-to-Go,Yummy even without sauce!,https://www.sloganlist.com/upfile/202009/2020090984290993.png,images/restaurant/Chooks-to-Go.png,222,215,11
restaurant,Horne's,Look for the Yellow Roof,https://www.sloganlist.com/upfile/202007/2020072936318941.png,images/restaurant/Horne's.png,14,13,9
restaurant,Chi-Chi's,Life always needs a little salsa.,https://www.sloganlist.com/upfile/202007/2020072936578177.png,images/restaurant/Chi-Chi's.png,244,115,104
restaurant,Burgerville,"Choose Fresh, Local, Sustainable.",https://www.sloganlist.com/upfile/202006/2020060838190129.png,images/restaurant/Burgerville.png,178,74,70
restaurant,Panda Express,Hot Chinese food. Enjoy.,https://www.sloganlist.com/upfile/202006/2020060253939113.png,images/restaurant/Panda_Express.png,198,188,189
restaurant,Golden Corral,Almost too good to believe,https://www.sloganlist.com/upfile/202006/2020060254194933.png,images/restaurant/Golden_Corral.png,204,62,63
restaurant,El Pollo Loco,When youâre crazy for chicken,https://www.sloganlist.com/upfile/202005/2020052683797481.png,images/restaurant/El_Pollo_Loco.png,221,105,106
restaurant,Taco Time,Any time is Taco Time,https://www.sloganlist.com/upfile/202005/2020050602235465.png,images/restaurant/Taco_Time.png,17,168,105
restaurant,TGI Fridays,"Come for the food, stay for the fun.",https://www.sloganlist.com/upfile/202004/2020042758690501.png,images/restaurant/TGI_Fridays.png,228,26,17
restaurant,Darden Restaurants,To nourish and delight everyone we serve,https://www.sloganlist.com/upfile/202004/2020042758852153.png,images/restaurant/Darden_Restaurants.png,203,20,52
restaurant,Whataburger,Just like you like it,https://www.sloganlist.com/upfile/202002/2020022938051329.png,images/restaurant/Whataburger.png,252,116,12
restaurant,Wingstop,Dine in or carry out,https://www.sloganlist.com/upfile/202002/2020022937572397.png,images/restaurant/Wingstop.png,56,119,78
restaurant,Jollibee,Langhap-Sarap,https://www.sloganlist.com/upfile/202005/2020052684017105.png,images/restaurant/Jollibee.png,191,186,187
restaurant,Buffalo Wild Wings,You have to be here,https://www.sloganlist.com/upfile/202002/2020022932785145.png,images/restaurant/Buffalo_Wild_Wings.png,91,72,65
restaurant,Winky's,Fast Food Cheap,https://www.sloganlist.com/upfile/201911/2019111260436897.png,images/restaurant/Winky's.png,225,205,200
restaurant,Wetson's,Buy a bagful.,https://www.sloganlist.com/upfile/201909/2019091966451109.png,images/restaurant/Wetson's.png,252,214,206
restaurant,Red Barn (restaurant),You'll find more of what you are hankerin',https://www.sloganlist.com/upfile/201911/2019111260626285.png,images/restaurant/Red_Barn_(restaurant).png,200,9,44
restaurant,Bembos,The best burger and more.,https://www.sloganlist.com/upfile/201909/2019091966572969.png,images/restaurant/Bembos.png,218,129,54
restaurant,Henry's Hamburgers,Head for Henry's,https://www.sloganlist.com/upfile/201909/2019091966803001.png,images/restaurant/Henry's_Hamburgers.png,210,40,44
restaurant,Druther's,I'd Ruther Go to Druther's Restaurant.,https://www.sloganlist.com/upfile/201911/2019111260785413.png,images/restaurant/Druther's.png,233,95,37
restaurant,Five Guys,Best Burger,https://www.sloganlist.com/upfile/201909/2019091967413857.png,images/restaurant/Five_Guys.png,204,12,44
restaurant,Friendly's,Deliciously fun,https://www.sloganlist.com/upfile/201909/2019090357358517.png,images/restaurant/Friendly's.png,228,36,36
restaurant,Beacon Drive In,we don't change.,https://www.sloganlist.com/upfile/201909/2019090357515549.png,images/restaurant/Beacon_Drive_In.png,101,92,128
restaurant,Aurelio's Pizza,Aurelio's is Pizza!,https://www.sloganlist.com/upfile/201909/2019090357705421.png,images/restaurant/Aurelio's_Pizza.png,208,188,187
restaurant,Sukiya,save time and money,https://www.sloganlist.com/upfile/201909/2019090265407125.png,images/restaurant/Sukiya.png,216,14,22
restaurant,Orange Julius,A Devilish Good Drink,https://www.sloganlist.com/upfile/201909/2019090266158329.png,images/restaurant/Orange_Julius.png,26,146,202
restaurant,Fosters Freeze,Everything at Foster's is wonderful to eat,https://www.sloganlist.com/upfile/201909/2019090266317313.png,images/restaurant/Fosters_Freeze.png,89,135,200
restaurant,Kewpee,Mity Nice Hamburger.,https://www.sloganlist.com/upfile/201909/2019090266467237.png,images/restaurant/Kewpee.png,233,78,4
restaurant,Rax Roast Beef,All the right stuff.,https://www.sloganlist.com/upfile/201909/2019090266678313.png,images/restaurant/Rax_Roast_Beef.png,196,4,12
restaurant,Del Taco,Feed the Beast,https://www.sloganlist.com/upfile/201909/2019090266840437.png,images/restaurant/Del_Taco.png,236,52,66
restaurant,Noodles & Company,Your World Kitchen,https://www.sloganlist.com/upfile/201909/2019090267070017.png,images/restaurant/Noodles_&_Company.png,195,48,67
restaurant,Steak 'n Shake,Famous for Steakburgers,https://www.sloganlist.com/upfile/201909/2019090267207129.png,images/restaurant/Steak_'n_Shake.png,42,42,42
restaurant,Spangles,it just tastes better!,https://www.sloganlist.com/upfile/201909/2019090267350673.png,images/restaurant/Spangles.png,232,217,122
restaurant,Mary Brown's,Truly Canadian,https://www.sloganlist.com/upfile/201909/2019090267487529.png,images/restaurant/Mary_Brown's.png,184,181,182
restaurant,Flunch,Y'a que chez Flunch qu'on peut fluncher,https://www.sloganlist.com/upfile/201908/2019082959111421.png,images/restaurant/Flunch.png,252,185,185
restaurant,Round Table Pizza,The Last Honest Pizza,https://www.sloganlist.com/upfile/201908/2019082959331109.png,images/restaurant/Round_Table_Pizza.png,12,12,12
restaurant,Brewers Fayre,Pub Food as it Should Be,https://www.sloganlist.com/upfile/201908/2019082959816501.png,images/restaurant/Brewers_Fayre.png,212,191,186
restaurant,Big Boy Restaurants,It's your Big Boy,https://www.sloganlist.com/upfile/201908/2019082959989065.png,images/restaurant/Big_Boy_Restaurants.png,231,62,63
restaurant,Burger Chef,Nowhere else but Burger Chef.,https://www.sloganlist.com/upfile/201908/2019082960307581.png,images/restaurant/Burger_Chef.png,252,147,40
restaurant,Qdoba,Not just big burritos. Big flavors.,https://www.sloganlist.com/upfile/201904/2019042902589579.png,images/restaurant/Qdoba.png,252,155,26
restaurant,Papa John's Pizza,Better Ingredients. Better Pizza.,https://www.sloganlist.com/upfile/201912/2019120439266633.png,images/restaurant/Papa_John's_Pizza.png,218,50,63
restaurant,Steak Escape,Americas Favorite Cheesesteak,https://www.sloganlist.com/upfile/201904/2019042083119609.jpg,images/restaurant/Steak_Escape.jpg,242,185,34
restaurant,White Castle,What you crave.,https://www.sloganlist.com/upfile/201904/2019042082600577.png,images/restaurant/White_Castle.png,35,39,115
restaurant,Outback Steakhouse,"No rules, just right.",https://www.sloganlist.com/upfile/201904/2019041138266689.png,images/restaurant/Outback_Steakhouse.png,252,4,4
restaurant,Red Rooster,It's gotta be red,https://www.sloganlist.com/upfile/201904/2019040668302753.png,images/restaurant/Red_Rooster.png,203,5,28
restaurant,Little Caesars,Pizza! Pizza!,https://www.sloganlist.com/upfile/201904/2019040668413801.png,images/restaurant/Little_Caesars.png,204,140,107
restaurant,Steers,It Just Tastes Better.,https://www.sloganlist.com/upfile/201904/2019040668619833.png,images/restaurant/Steers.png,74,26,61
restaurant,IHOP,"Come hungry, leave happy.",https://www.sloganlist.com/upfile/201904/2019042442117213.png,images/restaurant/IHOP.png,237,65,53
restaurant,Mr. Sub,Yours Since 1968.,https://www.sloganlist.com/upfile/201901/2019010344092705.png,images/restaurant/Mr._Sub.png,193,30,45
restaurant,Fryer's,Quality You Can Trust.,https://www.sloganlist.com/upfile/201901/2019010343047249.jpg,images/restaurant/Fryer's.jpg,223,146,69
restaurant,Kelseys original Roadhouse,Neighbourhood Bar and Grill.,https://www.sloganlist.com/upfile/201901/2019010340453877.png,images/restaurant/Kelseys_original_Roadhouse.png,84,52,52
restaurant,Hungry Jack's,Makes It Better.,https://www.sloganlist.com/upfile/201812/2018122881582025.png,images/restaurant/Hungry_Jack's.png,233,27,35
restaurant,Twin Peaks,Eats. Drinks. Scenic Views.,https://www.sloganlist.com/upfile/201812/2018122743275065.png,images/restaurant/Twin_Peaks.png,198,183,164
restaurant,Schlotzsky's,Lotz Better.,https://www.sloganlist.com/upfile/201812/2018122741967081.png,images/restaurant/Schlotzsky's.png,27,27,27
restaurant,Quiznos Subs,Eat Up.,https://www.sloganlist.com/upfile/201812/2018122741122141.png,images/restaurant/Quiznos_Subs.png,74,113,51
restaurant,Chuck E. Cheese's,All You Can Play.,https://www.sloganlist.com/upfile/201812/2018122366973173.png,images/restaurant/Chuck_E._Cheese's.png,53,55,51
restaurant,Krispy Kreme,Happy All Around.,https://www.sloganlist.com/upfile/201812/2018122344540937.png,images/restaurant/Krispy_Kreme.png,20,126,94
restaurant,Harry Ramsden's,World famous fish & chips.,https://www.sloganlist.com/upfile/201811/2018111937384781.jpg,images/restaurant/Harry_Ramsden's.jpg,131,42,58
restaurant,Jimmy John's,Serious delivery.,https://www.sloganlist.com/upfile/201811/2018111937136345.png,images/restaurant/Jimmy_John's.png,9,9,9
restaurant,Checkers and Rally's,Crazy good food.,https://www.sloganlist.com/upfile/201811/2018111936816657.png,images/restaurant/Checkers_and_Rally's.png,183,26,25
restaurant,Tim Hortons,Always fresh.,https://www.sloganlist.com/upfile/201811/2018110373030705.png,images/restaurant/Tim_Hortons.png,220,12,44
restaurant,Ground Round,We've got what you like.,https://www.sloganlist.com/upfile/201811/2018110372356441.png,images/restaurant/Ground_Round.png,237,173,21
restaurant,Greggs,Always fresh. Always tasty.,https://www.sloganlist.com/upfile/201811/2018110372382593.png,images/restaurant/Greggs.png,6,111,172
restaurant,Village Inn,"Good Food, Good Feelings.",https://www.sloganlist.com/upfile/201810/2018102982834769.png,images/restaurant/Village_Inn.png,242,123,50
restaurant,Wawa,Gottahava Wawa,https://www.sloganlist.com/upfile/201810/2018102904885840.png,images/restaurant/Wawa.png,172,28,44
restaurant,Harvey's,To each his burger.,https://www.sloganlist.com/upfile/201901/2019010683628985.png,images/restaurant/Harvey's.png,7,28,85
restaurant,Olive Garden,A Passion for Italy,https://www.sloganlist.com/upfile/201810/2018102606271856.png,images/restaurant/Olive_Garden.png,180,188,36
restaurant,Red Lobster,See whatâs cooking.,https://www.sloganlist.com/upfile/201810/2018101960262873.png,images/restaurant/Red_Lobster.png,194,125,139
restaurant,Wienerschnitzel,The World's most wanted wiener.,https://www.sloganlist.com/upfile/201901/2019010683739425.png,images/restaurant/Wienerschnitzel.png,252,8,21
restaurant,Yoshinoya,"Tasty, low-priced, and quick",https://www.sloganlist.com/upfile/201810/2018101764507449.jpg,images/restaurant/Yoshinoya.jpg,246,244,236
restaurant,Long John Silver's,That's what I like.,https://www.sloganlist.com/upfile/201810/2018101764047293.png,images/restaurant/Long_John_Silver's.png,201,181,169
restaurant,Fatburger,The last great hamburger stand.,https://www.sloganlist.com/upfile/201810/2018101763909121.png,images/restaurant/Fatburger.png,218,58,58
restaurant,Jack in the Box,Eat it. Any time.,https://www.sloganlist.com/upfile/201810/2018101763695389.png,images/restaurant/Jack_in_the_Box.png,228,188,194
restaurant,TCBY,This Countryâs Best Yogurt.,https://www.sloganlist.com/upfile/201810/2018101556325281.png,images/restaurant/TCBY.png,236,7,141
restaurant,Chicken of the Sea,Itâs Americaâs best-tasting tuna,https://www.sloganlist.com/upfile/201810/2018101258326629.png,images/restaurant/Chicken_of_the_Sea.png,44,99,135
restaurant,Hooters,nearly world famous chicken wings,https://www.sloganlist.com/upfile/201810/2018101255169365.png,images/restaurant/Hooters.png,214,206,197
restaurant,Papa Murphy's,Take nâ Bake Pizza.,https://www.sloganlist.com/upfile/201810/2018101240087209.png,images/restaurant/Papa_Murphy's.png,190,58,35
restaurant,Denny's,Weâre cooking now.,https://www.sloganlist.com/upfile/201810/2018100783631497.png,images/restaurant/Denny's.png,251,213,39
restaurant,Auntie Anne's,Pretzel Perfect,https://www.sloganlist.com/upfile/201810/2018100782341209.png,images/restaurant/Auntie_Anne's.png,244,205,98
restaurant,Sonic Drive-In,Sonic Everywhere,https://www.sloganlist.com/upfile/201810/2018100760651973.png,images/restaurant/Sonic_Drive-In.png,39,114,163
restaurant,ConAgra Foods,Food you love,https://www.sloganlist.com/upfile/201810/2018100541225165.png,images/restaurant/ConAgra_Foods.png,37,51,37
restaurant,Ruth's Chris Steakhouse,Lifeâs too short to eat anywhere else.,https://www.sloganlist.com/upfile/201810/2018100486011689.png,images/restaurant/Ruth's_Chris_Steakhouse.png,10,9,9
restaurant,Sizzler,"Great steaks, seafood and salads.",https://www.sloganlist.com/upfile/201810/2018100377347945.png,images/restaurant/Sizzler.png,15,13,13
restaurant,Taco John's,We prepare every order fresh,https://www.sloganlist.com/upfile/201810/2018100540270417.gif,images/restaurant/Taco_John's.gif,223,22,35
restaurant,Waffle House,Itâs 2am and youâre drunk,https://www.sloganlist.com/upfile/201810/2018100361967405.png,images/restaurant/Waffle_House.png,247,238,4
restaurant,Popeye's Chicken,Party with Popeye's,https://www.sloganlist.com/upfile/201809/2018093059410421.png,images/restaurant/Popeye's_Chicken.png,237,92,37
restaurant,Vlasic Pickles,Always the perfect pickle,https://www.sloganlist.com/upfile/201901/2019010683899529.png,images/restaurant/Vlasic_Pickles.png,74,65,49
restaurant,Bagel Bites,You can prepare them in an instant.,https://www.sloganlist.com/upfile/201809/2018093060739369.jpg,images/restaurant/Bagel_Bites.jpg,215,213,201
